Species Temperature
Upeneus_vittatus 25
Upeneus_vittatus 28
Upeneus_vittatus 28.2
Uraspis_helvola 23
Urolophus_halleri 18
Urophycis_brasiliensis 24
Urophycis_brasiliensis 24
Urophycis_chuss 15
Urophycis_cirrata 20
Urophycis_cirrata 20
Urophycis_tenuis 7
Urophycis_tenuis 7
Valamugil_buchanani 27.5
Variola_louti 29
Verasper_variegatus 16
Wallago_attu 27
Xeneretmus_latifrons 4
Xenocypris_davidi 22.4
Xenocypris_macrolepis 20
Xiphias_gladius 19
Xiphias_gladius 19
Xiphias_gladius 19
Xiphias_gladius 19
Xiphias_gladius 27
Xiphias_gladius 19
Xiphias_gladius 19
Xiphias_gladius 19
Xiphias_gladius 19
Xiphias_gladius 19
Xiphias_gladius 25
Xiphias_gladius 25
Xiphias_gladius 27
Xiphias_gladius 18
Xiphias_gladius 12
Xiphias_gladius 24.8
Xiphocheilus_typus 29
Xyrichtys_novacula 19
Zalieutes_elater 4
Zaniolepis_frenata 4
Zaprora_silenus 5.4
Zearaja_chilensis 12.4
Zearaja_chilensis 6.5
Zearaja_chilensis 12.4
Zearaja_chilensis 6.5
Zearaja_nasuta 11
Zebrasoma_scopas 26
Zebrasoma_velifer 26
Zenopsis_nebulosa 12
Zeus_faber 11
Zeus_faber 11
Zeus_faber 11
Zeus_faber 12
Zeus_faber 17.5
Zeus_faber 17.5
Zeus_faber 11
Zoarces_americanus 10
Zoarces_americanus 15
Zoarces_viviparus 9
Zoarces_viviparus 9
Zoarces_viviparus 9
