Class,Order/Clade,Family,Species,Tb,Data,References
Aves,Passeriformes,Passerellidae,Melospiza melodia,"42,8",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Melozone aberti,"43,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Melozone crissalis,"42,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Melozone fusca,"42,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Passerculus sandwichensis,"42,7",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Passerella iliaca,"42,9",Lab,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Peucaea aestivalis,"42,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Pipilo erythrophthalmus,"43,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Pipilo maculatus,"42,8",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Spizella breweri,"42,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Spizella pallida,"42,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Spizella passerina,"42,4",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Spizella pusilla,"42,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Spizelloides arborea,"42,4",Field,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Zonotrichia albicollis,"43,4",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Zonotrichia atricapilla,"42,8",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Zonotrichia leucophrys,"42,8",Field,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passerellidae,Zonotrichia querula,"42,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Passeridae,Passer domesticus,"42,1",Lab,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Peucedramidae,Peucedramus taeniatus,"41,9",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Phylloscopidae,Phylloscopus collybita,"41,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Phylloscopidae,Phylloscopus sibilatrix,"41,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Phylloscopidae,Phylloscopus trochilus,"40,4",Field,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Polioptilidae,Polioptila caerulea,"42,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Polioptilidae,Polioptila plumbea,"42,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Prunellidae,Prunella modularis,"41,6",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Ptiliogonatidae,Phainopepla nitens,"41,9",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Regulidae,Regulus calendula,"42,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Regulidae,Regulus regulus,"39,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Regulidae,Regulus satrapa,"41,9",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Remizidae,Auriparus flaviceps,"41,6",Lab,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Sittidae,Sitta canadensis,"42,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Sittidae,Sitta carolinensis,"42,2",Lab,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Sittidae,Sitta pusilla,"41,7",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Sturnidae,Sturnus vulgaris,"41,5",Lab,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Sylviidae,Chamaea fasciata,"41,9",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Sylviidae,Sylvia atricapilla,"40,8",Lab,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Sylviidae,Sylvia borin,"41,2",Lab,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Sylviidae,Sylvia communis,"41,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Sylviidae,Sylvia curruca,"40,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Sylviidae,Sylvia nisoria,"39,6",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Thraupidae,Porphyrospiza caerulescens,"42,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Troglodytidae,Campylorhynchus brunneicapillus,"42,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Troglodytidae,Catherpes mexicanus,"42,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Troglodytidae,Cistothorus palustris,"41,4",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Troglodytidae,Thryomanes bewickii,"42,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Troglodytidae,Thryothorus ludovicianus,"42,55",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Troglodytidae,Troglodytes aedon,"41,2",Lab,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Troglodytidae,Troglodytes troglodytes,"41,8",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Turdidae,Catharus fuscescens,"42,8",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Turdidae,Catharus guttatus,"42,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Turdidae,Catharus minimus,"42,8",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Turdidae,Catharus ustulatus,43,NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Turdidae,Hylocichla mustelina,"42,8",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Turdidae,Myadestes townsendi,"42,9",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Turdidae,Sialia currucoides,"42,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Turdidae,Sialia mexicana,"43,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Turdidae,Sialia sialis,"42,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Turdidae,Turdus iliacus,"40,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Turdidae,Turdus migratorius,"43,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Turdidae,Turdus philomelos,"42,8",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Contopus cooperi,"42,6",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Contopus pertinax,"43,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Contopus sordidulus,"43,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Contopus virens,"42,7",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Empidonax difficilis,"42,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Empidonax flaviventris,"42,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Empidonax hammondii,"41,7",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Empidonax minimus,"42,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Empidonax traillii,"42,4",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Empidonax virescens,"42,7",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Empidonax wrightii,"42,4",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Myiarchus cinerascens,"43,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Myiarchus tuberculifer,"43,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Pyrocephalus rubinus,"42,6",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Sayornis nigricans,"43,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Sayornis phoebe,"43,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Tyrannus tyrannus,"42,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Tyrannus verticalis,"42,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Tyrannidae,Tyrannus vociferans,42,NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Vireonidae,Vireo bellii,"41,6",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Vireonidae,Vireo flavifrons,"42,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Vireonidae,Vireo gilvus,42,NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Vireonidae,Vireo griseus,"41,9",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Vireonidae,Vireo huttoni,"42,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Vireonidae,Vireo olivaceus,"42,9",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Vireonidae,Vireo philadelphicus,"41,8",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Passeriformes,Vireonidae,Vireo solitarius,42,NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Pelecaniformes,Ardeidae,Ardea herodias,"40,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Pelecaniformes,Ardeidae,Botaurus lentiginosus,40,NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Pelecaniformes,Ardeidae,Bubulcus ibis,"40,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Pelecaniformes,Ardeidae,Butorides virescens,41,NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Pelecaniformes,Ardeidae,Egretta thula,"40,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Pelecaniformes,Ardeidae,Egretta tricolor,"40,8",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Pelecaniformes,Ardeidae,Nycticorax nycticorax,"39,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Pelecaniformes,Pelecanidae,Pelecanus erythrorhynchos,"39,8",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Pelecaniformes,Pelecanidae,Pelecanus occidentalis,"41,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus roseus,"41,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Colaptes auratus,"42,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Dryobates albolarvatus,"41,8",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Dryobates arizonae,"42,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Dryobates borealis,"42,4",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Dryobates nuttallii,"42,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Dryobates pubescens,"42,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Dryobates scalaris,"42,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Dryobates villosus,"42,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Dryocopus pileatus,"41,7",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Melanerpes carolinus,43,NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Melanerpes erythrocephalus,"42,4",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Melanerpes formicivorus,"42,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Melanerpes lewis,"42,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Melanerpes uropygialis,"42,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Picoides arcticus,"42,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Picoides tridactylus,"42,2",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Sphyrapicus ruber,"42,1",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Sphyrapicus thyroideus,"41,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Piciformes,Picidae,Sphyrapicus varius,"42,6",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Podicipediformes,Podicipedidae,Aechmophorus occidentalis,"38,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Aves,Podicipediformes,Podicipedidae,Podiceps auritus,"40,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
