Species;Bad1Good2;Wild-1_Aviary-2_Domestic-3;Day-Night;n;Mass;Trait;TraitValue;Method;Mountains;Summer-Winter;Breeding-NonBreeding;Climate;World;Passerine;Order;Elevation;ElevationLatCor;MeanSurfaceTemperature;AbsoluteMinSurfaceTemperature;AbsoluteMaxSurfaceTemperature;AbsoluteSurfaceTemperatureRange;AverageDailyMinimumSurfaceTemperature;AverageDailyMaximumSurfaceTemperature;AverageDailySurfaceTemperatureDifference;SD_DailyMeanSurfaceTemperature;SE_DailyMeanSurfaceTemperature;MeanGaussianTemperature;AbsoluteMinGaussianTemperature;AbsoluteMaxGaussianTemperature;AbsoluteGaussianTemperatureRange;AverageDailyMinimumGaussianTemperature;AverageDailyMaximumGaussianTemperature;AverageDailyGaussianTemperatureDifference;SD_DailyMeanGaussianTemperature;SE_DailyMeanGaussianTemperature
Pterodroma hypoleuca;NA;NA;NA;7;167;BMR;150,23;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pterodroma hypoleuca;2;1;D;2;169;RMR;226,14;Scholander micro-gas analyzer;;Winter;;Sub;New;N;Procellariiformes;11;28,35399106;19,15324161;14,19158416;22,3997426;8,208158437;18,337804;19,95121301;1,613409012;1,774088087;0,258777344;19,52682907;15,36638591;22,4100047;7,043618793;18,83433002;20,27614795;1,441817937;1,520912354;0,221847868
Pterodroma hypoleuca;1;1;D;6;167,4;RMR;152,334;close;N;NA;NA;Tropical;New;N;;4;23,92117735;23,64232519;18,43173918;26,72267361;8,290934438;23,15068004;24,16435988;1,013679841;2,15504728;0,166265507;24,11480122;19,19079751;26,78999246;7,599194954;23,81352507;24,48654864;0,67302357;2,104206487;0,162343055
Pterodroma macroptera;2;1;N;2;479;BMR;483,39;flow;NA;NA;N;Polar;Old;N;Procellariiformes;54;-46,15846995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pterodroma mollis;2;1;N;2;274;BMR;313,28;flow;N;Summer;N;Temperate;Old;N;Procellariiformes;54;-46,15846995;6,188114685;0,27573333;11,57714666;11,30141333;5,167903247;7,189483469;2,021580222;1,84613734;0,09597611;6,094357783;1,401445276;10,23927846;8,837833182;5,458326258;6,694189194;1,235862936;1,446002828;0,075174107
Pterodroma phaeopygia;1;1;NA;;425;BMR;941,0557769;close;;;;Tropical;New;;;2037;47,4352871;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pteroglossus aracari;2;2;N;2;200,7;BMR;159,4;flow;;;;Tropical;New;N;Piciformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pterophanes cyanopterus;2;1;N;1;10,8;BMR;19,7;flow;N;NA;N;Tropical;New;N;Apodiformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Ptilinopus melanospilus;2;2;N;7;98;BMR;91,05;flow;NA;NA;NA;Tropical;Old;N;Colymbiformes;NA;NA;22;21;23;2;NA;NA;NA;NA;NA;22;21;23;2;NA;NA;NA;NA;NA
Ptilinopus melanospilus;2;2;D;7;98;BMR;150,46;flow;NA;NA;NA;Tropical;Old;N;Colymbiformes;NA;NA;22;21;23;2;NA;NA;NA;NA;NA;22;21;23;2;NA;NA;NA;NA;NA
Ptilinopus melanospilus;2;2;N;1;98,7;BMR;115,5;flow;;;;Sub;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ptilinopus perlatus;2;2;N;1;196;BMR;190,3;flow;;;;Tropical;Old;N;Colymbiformes;18;-4,989537426;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ptilinopus superbus;2;2;N;;120,4;BMR;138,5;flow;;;;Tropical;Old;N;Colymbiformes;18;-4,989537426;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ptilinopus superbus;2;3;N;5;120,4;BMR;139,1;flow;N;;;Sub;Old;N;Colymbiformes;NA;NA;22;21;23;2;NA;NA;NA;NA;NA;22;21;23;2;NA;NA;NA;NA;NA
Ptiloprora guisei;2;1;N;10;20,2;BMR;51,3;flow;Y;;;Tropical;Old;P;Passeriformes;2094;21,50073008;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ptiloprora perstriata;2;1;N;12;24,7;BMR;62;flow;Y;;;Tropical;Old;;;2832;31,34935661;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ptiloris magnificus;2;2;N;1;179,4;BMR;269,1;flow;N;;;Tropical;Old;P;Passeriformes;71;-5,729727459;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ardenna grisea;1;2;NA;1;740;RMR;523,9;close;N;Summer;NA;Sub;New;;;27;37,68943336;15;12,5;17,5;NA;NA;NA;NA;NA;NA;15;12,5;17,5;NA;NA;NA;NA;NA;NA
Puffinus nativitatis;NA;NA;NA;6;307,6;BMR;264,15;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Puffinus nativitatis;1;1;D;7;307,6;RMR;267,612;Scholander micro-gas analyzer;N;NA;NA;Tropical;New;N;;4;23,92117735;23,64232519;18,43173918;26,72267361;8,290934438;23,15068004;24,16435988;1,013679841;2,15504728;0,166265507;24,11480122;19,19079751;26,78999246;7,599194954;23,81352507;24,48654864;0,67302357;2,104206487;0,162343055
Ardenna pacifica;NA;NA;NA;4;337,8;BMR;266,64;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ardenna pacifica;NA;NA;NA;NA;388;BMR;269,71;NA;;NA;NA;NA;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ardenna pacifica;1;1;D;4;337,8;RMR;270,24;Scholander micro-gas analyzer;N;NA;NA;Tropical;New;N;;4;23,92117735;23,64232519;18,43173918;26,72267361;8,290934438;23,15068004;24,16435988;1,013679841;2,15504728;0,166265507;24,11480122;19,19079751;26,78999246;7,599194954;23,81352507;24,48654864;0,67302357;2,104206487;0,162343055
Puffinus puffinus;2;1;N;4;367;BMR;418,38;flow;N;NA;N;Temperate;Old;N;Procellariiformes;62;57,81311475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pycnonotus aurigaster;2;1;N;1;27;BMR;57;flow;N;Spring;NA;Tropical;Old;P;Passeriformes;140;13,25273224;26,49454064;21,15475804;32,01544443;10,86068639;22,19343662;31,29346491;9,100028291;0,418909758;0,158333006;27,67930823;21,61032333;35,70054296;14,09021964;22,24839688;34,1325653;11,88416842;0,463160405;0,175058178
Pycnonotus barbatus;2;1;N;;40,3;BMR;85,66;flow;N;;;Tropical;Old;P;Passeriformes;1017;13,64103792;19,37303337;16,01307239;24,27779337;8,264720972;17,46716164;21,72400835;4,256846718;0,704318427;0,062253542;18,67603059;13,68559494;25,88346046;12,19786552;15,95003495;22,5152217;6,565186756;0,641218236;0,05667622
Pycnonotus blanfordi;2;1;N;47;28,9;BMR;55;flow;N;Spring;NA;Tropical;Old;P;Passeriformes;140;13,25273224;27,07852791;21,36055551;36,34155557;14,98100006;23,98479986;31,14714852;7,16234866;1,318020566;0,093667643;27,63993496;19,94814666;41,68993011;21,74178345;23,87940625;33,37681298;9,497406731;1,695964278;0,120526933
Pycnonotus capensis;2;1;D;7;34,36;RMR;140,92;flow;NA;Summer;Y;Sub;Old;P;Passeriformes;0;-34;15,3202358;10,6179788;26,414;15,7960212;13,49586422;17,51238137;4,016517148;2,161531679;0,274514798;15,47127954;10,76776343;25,26923768;14,50147425;13,01354508;18,78847032;5,774925236;1,686587463;0,214196822
Pycnonotus finlaysoni;2;1;N;3;26,3;BMR;40,34;close;;Winter;NA;Tropical;Old;P;Passeriformes;41;3,654371588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pycnonotus finlaysoni;2;1;D;3;26,3;BMR;56,5;close;;Winter;NA;Tropical;Old;P;Passeriformes;41;3,654371588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pycnonotus finlaysoni;2;1;N;49;25,9;BMR;55,1;flow;N;Spring;NA;Tropical;Old;P;Passeriformes;140;13,25273224;27,36533751;20,35407683;36,34155557;15,98747874;24,27952918;30,99639395;6,716864776;1,281555162;0,086402431;27,87954636;19,94814666;40,27249213;20,32434547;24,21220947;32,98559949;8,773390027;1,676594308;0,113035965
Pycnonotus goiavier;2;1;N;9;28,6;BMR;43,82;close;;Winter;NA;Tropical;Old;P;Passeriformes;41;3,654371588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pycnonotus jocosus;2;1;N;2;32,9;BMR;64,2;flow;N;NA;NA;Sub;Old;P;Passeriformes;183;-28,69;20,02134173;1,16325567;41,29384767;40,130592;15,5680908;25,48640237;9,918311567;7,554803262;0,409716733;19,61899372;-3,811825799;46,10407571;49,91590151;13,6256509;27,34295786;13,71730697;8,13874518;0,441385429
Pygoscelis adeliae;NA;1;NA;13;3550;RMR;2024,21;flow;N;;N;;Polar;N;Sphenisciformes;0;-64,79999536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pygoscelis adeliae;NA;NA;NA;NA;3500;RMR;2536;;;NA;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pygoscelis adeliae;2;NA;D;3;3890;RMR;2139,5;flow;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pygoscelis adeliae;1;1;N;8;3500;RMR;3280;close;;Summer;;Polar;New;N;;0;-64,79999536;0,15719485;-2,102047048;3,87134509;5,973392138;-0,628184039;0,97708922;1,605273259;0,634190589;0,092506205;-0,197331797;-7,353098228;1,492650366;8,845748594;-1,670031279;0,505592292;2,175623571;0,593183713;0,086524737
Pygoscelis papua;NA;NA;D;NA;5775;RMR;5926,79;NA;NA;NA;NA;Polar;NA;N;Sphenisciformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pygoscelis papua;NA;;;4;6290;RMR;3329,76;;;;;;;N;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pycnonotus goiavier;2;1;D;9;28,6;BMR;61;close;;Winter;NA;Tropical;Old;P;Passeriformes;41;3,654371588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pyriglena leuconota;2;1;N;4;32,1;BMR;98,51;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Pyrrhocorax graculus;NA;NA;N;NA;206,4;BMR;307,27;NA;;;;Temperate;Old;P;Passeriformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pyrrhocorax graculus;NA;1;N;NA;177;BMR;270,5;NA;NA;NA;NA;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pyrrhocorax graculus;NA;1;D;NA;177;BMR;351,5;NA;NA;NA;NA;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pyrrhomyias cinnamomeus;2;1;N;4;10,7;BMR;35,82;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Pyrrhula pyrrhula;NA;NA;N;NA;30,4;BMR;99,1;NA;;;;Temperate;Old;P;Passeriformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pyrrhula pyrrhula;NA;NA;N;;30,4;BMR;99,5;close;;Winter;;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Quiscalus mexicanus;2;1;N;5;137,3;BMR;202,05;flow;;Summer;;Tropical;New;P;Passeriformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Quiscalus quiscula;2;1;N;5;92,2;BMR;177,49;flow;;Spring;;Temperate;New;P;Passeriformes;229;42,95327869;16,29813914;-0,24559968;30,33136032;30,57696;12,91965756;19,81458952;6,894931955;6,078959762;0,527112661;16,09038541;-1,012051379;32,73610562;33,748157;12,01804384;20,27683416;8,258790323;5,969063226;0,517583423
Ramphastos dicolorus;2;2;N;2;328,9;BMR;226,6;flow;;;;Tropical;New;N;Piciformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ramphastos toco;2;2;N;2;581,2;BMR;435,9;flow;;;;Tropical;New;N;Piciformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ramphastos tucanus;2;2;N;2;420,3;BMR;306,4;flow;;;;Tropical;New;N;Piciformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ramphocelus carbo;2;1;N;17;26,5;BMR;51,94;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Ramphocelus dimidiatus;2;1;N;7;26,4;BMR;65,98;flow;;Summer;;Tropical;New;P;Passeriformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Ramphocelus flammigerus;2;1;N;2;32;BMR;74,76;flow;;Summer;;Tropical;New;P;Passeriformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Ramphomicron microrhynchum;2;1;N;1;3,9;BMR;14,33;flow;N;NA;N;Tropical;New;N;Apodiformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Ramphotrigon ruficauda;2;1;N;1;17,4;BMR;50,15;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Regulus regulus;2;NA;N;NA;5,5;BMR;32,87;NA;;;;Temperate;Old;P;Passeriformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Regulus regulus;NA;NA;N;22;5,5;BMR;26,5;close;NA;Summer;;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Regulus regulus;NA;NA;N;22;5,5;BMR;33;close;;Winter;;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Rhea americana;2;NA;NA;3;21700;RMR;6870;flow;N;NA;N;NA;New;N;Rheiformes;117;34,33856423;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Rhea americana;1;3;D;2;22000;RMR;8360;flow;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Rhegmatorhina melanosticta;2;1;N;1;42,2;BMR;73,43;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Vauriella gularis;2;1;D;6;25,58;RMR;82,65;flow;NA;Summer;Y;Tropical;Old;P;Passeriformes;0;6;25,44850565;22,454;28,314;5,86;24,78418569;26,09653098;1,312345293;0,84036284;0,040620471;25,50412209;22,45462117;28,50238006;6,047758889;24,96483889;26,41947403;1,454635139;0,810785869;0,039190814
Rhipidura albicollis;2;1;D;8;12,18;RMR;55,4;flow;NA;Summer;Y;Tropical;Old;P;Passeriformes;0;6;25,44850565;22,454;28,314;5,86;24,78418569;26,09653098;1,312345293;0,84036284;0,040620471;25,50412209;22,45462117;28,50238006;6,047758889;24,96483889;26,41947403;1,454635139;0,810785869;0,039190814
Rhipidura albolimbata;2;1;N;12;10,3;BMR;53,9;flow;Y;;;Tropical;Old;P;Passeriformes;3132;35,14102284;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Rhipidura atra;2;1;N;6;11;BMR;46,2;flow;Y;;;Tropical;Old;P;Passeriformes;2094;21,50073008;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Rhipidura fuliginosa;2;1;N;1;8,9;BMR;29,4;flow;N;NA;NA;Sub;Old;P;Passeriformes;183;-28,69;20,02134173;1,16325567;41,29384767;40,130592;15,5680908;25,48640237;9,918311567;7,554803262;0,409716733;19,61899372;-3,811825799;46,10407571;49,91590151;13,6256509;27,34295786;13,71730697;8,13874518;0,441385429
Rhodostethia rosea;NA;NA;N;;155;BMR;190,74;close;NA;NA;NA;NA;Old;N;Charadriiformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Rhynchocyclus fulvipectus;2;1;N;3;26;BMR;69,85;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Rhynchocyclus olivaceus;2;1;N;1;21;BMR;53,96;flow;;Summer;;Tropical;New;P;Passeriformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Rhyticeros plicatus;2;2;N;3;1781,6;BMR;814,3;flow;N;;;Tropical;New;N;Coraciiformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cardinalis cardinalis;2;2;N;22;43;BMR;113,95;flow;N;Winter;NA;Temperate;New;;;263;45,73163433;-1,092498222;-17,87069194;17,2685065;35,13919844;-4,045645736;2,537349645;6,582995381;6,416071659;0,590647272;-1,227160879;-17,69619195;17,98766625;35,6838582;-4,840782939;2,469590949;7,310373889;6,225786769;0,573130128
Cardinalis cardinalis;2;2;N;19;43;BMR;112,23;flow;N;Summer;NA;Temperate;New;;;263;45,73163433;17,80130872;1,041162259;29,40950582;28,36834356;13,50391981;21,9535691;8,449649291;4,0465347;0,555834288;17,65133099;0,648375375;32,88998632;32,24161095;13,00513183;22,50944135;9,504309521;3,783023742;0,519638275
Riparia riparia;2;NA;N;NA;13,6;BMR;41,83;NA;;;;Temperate;Old;P;Passeriformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Riparia riparia;NA;NA;N;3;13,6;BMR;42;close;;Autumn;;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Rissa tridactyla;2;1;N;4;305;BMR;494,1;flow;N;NA;N;Temperate;Old;N;Charadriiformes;89;57,16721311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Rissa tridactyla;2;1;N;17;345,5;BMR;595,2;flow;N;Summer;Y;Polar;Old;N;;0;78,9;1,440051645;-1,48503873;5,03832;6,52335873;0,467659903;2,465991027;1,998331123;1,188045047;0,253292055;0,948369986;-1,258834352;3,229752449;4,488586802;0,23245806;1,648628825;1,416170765;0,812018633;0,173122954
Rissa tridactyla;2;1;N;17;311,9;BMR;454,2;flow;N;Summer;Y;Polar;Old;N;;0;78,9;1,247212135;-0,839992197;4,462331201;5,302323398;0,363793124;2,112683959;1,748890835;0,778708322;0,169928087;0,899523613;-0,526678728;2,807944976;3,334623704;0,128141764;1,522649362;1,394507598;0,575836817;0,125657895
Rissa tridactyla;2;1;N;10;359,8;BMR;594;flow;N;Summer;Y;Polar;Old;N;;0;78,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Rissa tridactyla;2;1;NA;16;365;RMR;598,6;flow;N;Summer;Y;Polar;Old;N;;0;78,924111;1,243349225;-4,374457761;8,170617416;12,54507518;0,56248078;1,886259194;1,323778414;1,941944209;0,138007965;0,747560396;-3,895231558;5,50088239;9,396113948;0,146068729;1,265154777;1,119086047;1,495554999;0,106284466
Pycnonotus melanicterus;2;1;N;12;22,9;BMR;52,9;flow;N;Spring;NA;Tropical;Old;P;Passeriformes;140;13,25273224;27,67867429;20,35407683;36,34155557;15,98747874;23,8486406;31,38303863;7,53439803;1,76010304;0,246463723;28,34190443;20,03399539;38,66655955;18,63256416;23,62238544;33,66111437;10,03872893;2,064214773;0,289047884
Rupicola peruvianus;2;1;N;3;246,5;BMR;193,43;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Saltator coerulescens;2;1;N;14;47;BMR;69,98;flow;N;Summer;NA;Tropical;New;P;Passeriformes;69;9,471584703;24,63025077;21,61934442;28,2624;6,643055585;22,97873926;26,39546716;3,416727897;0,474693907;0,048197864;24,10338474;20,32862646;29,39805948;9,069433019;22,02948873;27,2455936;5,216104866;0,437663206;0,044437966
Saltator grossus;2;1;N;2;49,5;BMR;78,81;flow;N;NA;N;Tropical;New;P;Passeriformes;427;-7,05;16,36000568;8,88461333;22,83929391;13,95468058;14,71226554;18,55727791;3,845012366;1,015403607;0,046346622;15,55087837;6,007049766;22,64380206;16,6367523;13,27533128;18,68043551;5,405104225;1,301585237;0,059408966
Saltator maximus;2;1;N;3;44,8;BMR;98,07;flow;;Summer;;Tropical;New;P;Passeriformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Saltator orenocensis;2;1;N;6;32,7;BMR;56,08;flow;N;Summer;NA;Tropical;New;P;Passeriformes;69;9,471584703;24,63025077;21,61934442;28,2624;6,643055585;22,97873926;26,39546716;3,416727897;0,474693907;0,048197864;24,10338474;20,32862646;29,39805948;9,069433019;22,02948873;27,2455936;5,216104866;0,437663206;0,044437966
Saltator striatipectus;2;1;N;1;42,1;BMR;90,9;flow;;Summer;;Tropical;New;P;Passeriformes;37;9,601912572;25,86921464;23,67713138;28,59682462;4,919693235;25,38733006;26,43547584;1,048145781;0,531055638;0,045705992;25,67656049;23,78640422;28,38896015;4,602555933;24,98260248;26,56470202;1,582099542;0,423261754;0,036428572
Sasia ochracea;2;1;N;13;8,3;BMR;33,6;flow;N;Spring;NA;Tropical;Old;N;Piciformes;140;13,25273224;26,68215572;19,80855551;33,5877778;13,77922228;23,76880348;30,13820587;6,369402383;1,055304729;0,114463869;27,14112075;19,66737071;36,99317698;17,32580627;23,72350782;32,12427369;8,400765874;1,249757738;0,135555259
Saxicola caprata;2;1;N;4;13,3;BMR;36,5;flow;N;Spring;NA;Tropical;Old;P;Passeriformes;140;13,25273224;25,78252493;20,74811108;32,93599127;12,18788018;22,32652619;30,06409181;7,73756562;1,077619079;0,253997253;26,66389881;19,9832349;36,59801389;16,61477899;22,21863285;32,58176581;10,36313295;1,359781768;0,320503636
Saxicola rubetra;NA;NA;N;NA;14,3;BMR;43,33;NA;;;;Temperate;Old;P;Passeriformes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Saxicola rubetra;NA;NA;N;4;14,3;BMR;43,5;close;;Summer;;NA;Old;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Saxicola stejnegeri;2;1;N;6;11,7;BMR;50,9;flow;N;Spring;NA;Tropical;Old;P;Passeriformes;140;13,25273224;27,20415514;20,74811108;33,87118818;13,1230771;23,15737862;31,80860051;8,651221886;1,070863452;0,176048867;28,26731772;19,9832349;41,68993011;21,7066952;22,84972715;34,89594859;12,04622144;1,302009419;0,21404903
Saxicola torquatus;2;3;N;6;16,5;BMR;45,98;flow;;;N;Tropical;Old;P;Passeriformes;NA;NA;20;NA;NA;NA;NA;NA;NA;NA;NA;20;NA;NA;NA;NA;NA;NA;NA;NA
Saxicola rubicola;2;3;N;7;14,8;BMR;51,4;flow;;;N;Temperate;Old;P;Passeriformes;NA;NA;20;NA;NA;NA;NA;NA;NA;NA;NA;20;NA;NA;NA;NA;NA;NA;NA;NA
Sayornis phoebe;2;1;N;4;21,6;BMR;61,6;flow;N;Winter;NA;Sub;New;P;Passeriformes;13;35,5659458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
