"Original_Name","IOС-10.1","BirdTree","NameComments","Original-1_Cited-2","Reference","Bad1Good2","Wild-1_Aviary-2_Domestic-3","Day-Night","n","Sex","Mass","Trait","CommentTrait","TraitValue","Method","Place","Latitude","Longitude","StartDate","EndDate","Mountains","Summer-Winter","Breeding-NonBreeding","Climate","World","Comments","CapturePlace","CaptureLatitude","CaptureLongitude","Passerine","Order","Elevation","ElevationLatCor","MeanSurfaceTemperature","AbsoluteMinSurfaceTemperature","AbsoluteMaxSurfaceTemperature","AbsoluteSurfaceTemperatureRange","AverageDailyMinimumSurfaceTemperature","AverageDailyMaximumSurfaceTemperature","AverageDailySurfaceTemperatureDifference","SD_DailyMeanSurfaceTemperature","SE_DailyMeanSurfaceTemperature","MeanGaussianTemperature","AbsoluteMinGaussianTemperature","AbsoluteMaxGaussianTemperature","AbsoluteGaussianTemperatureRange","AverageDailyMinimumGaussianTemperature","AverageDailyMaximumGaussianTemperature","AverageDailyGaussianTemperatureDifference","SD_DailyMeanGaussianTemperature","SE_DailyMeanGaussianTemperature","","","","","","","","","","","","","","","","","","","",""
"Copsychus malabaricus","Copsychus malabaricus","Copsychus malabaricus","","1","{Bushuev, 2021 #4649}","2","1","N","91","","27.1","BMR","","57.00","flow","Cat Tien National Park, Vietnam","11.41666667","107.41666667","08.05.2011, 11.05.2011, 12.05.2011, 17.05.2011, 13.04.2012, 13.04.2012, 15.03.2013, 07.04.2013, 08.04.2013, 20.04.2013, 23.04.2013, 08.05.2013, 10.05.2013, 11.05.2013, 11.05.2013, 23.03.2015, 23.03.2015, 23.03.2015, 26.03.2015, 27.03.2015, 27.03.2015, 27.03.2015, 21.04.2015, 22.04.2015, 12.05.2015, 05.03.2016, 24.03.2016, 25.03.2016, 26.03.2016, 27.03.2016, 27.03.2016, 18.04.2016, 21.04.2016, 22.04.2016, 22.04.2016, 26.04.2016, 28.04.2016, 28.04.2016, 12.05.2016, 26.02.2017, 27.02.2017, 27.02.2017, 05.03.2017, 26.03.2017, 07.04.2017, 07.04.2017, 15.04.2017, 19.04.2017, 21.04.2017, 22.04.2017, 22.04.2017, 23.04.2017, 01.05.2017, 01.05.2017, 07.05.2017, 23.05.2017, 14.02.2018, 03.03.2018, 14.03.2018, 17.03.2018, 17.03.2018, 28.03.2018, 04.04.2018, 09.04.2018, 25.04.2018, 16.05.2018, 17.05.2018, 17.05.2018, 20.05.2018, 22.05.2018, 25.02.2019, 06.03.2019, 08.03.2019, 15.03.2019, 16.03.2019, 07.04.2019, 14.04.2019, 10.05.2019, 25.02.2020, 26.02.2020, 28.02.2020, 05.03.2020, 07.03.2020, 14.03.2020, 14.03.2020, 16.03.2020, 15.04.2020, 16.04.2020, 10.05.2020, 18.05.2020, 06.06.2020","08.05.2011, 11.05.2011, 12.05.2011, 17.05.2011, 13.04.2012, 13.04.2012, 15.03.2013, 07.04.2013, 08.04.2013, 20.04.2013, 23.04.2013, 08.05.2013, 10.05.2013, 11.05.2013, 11.05.2013, 23.03.2015, 23.03.2015, 23.03.2015, 26.03.2015, 27.03.2015, 27.03.2015, 27.03.2015, 21.04.2015, 22.04.2015, 12.05.2015, 05.03.2016, 24.03.2016, 25.03.2016, 26.03.2016, 27.03.2016, 27.03.2016, 18.04.2016, 21.04.2016, 22.04.2016, 22.04.2016, 26.04.2016, 28.04.2016, 28.04.2016, 12.05.2016, 26.02.2017, 27.02.2017, 27.02.2017, 05.03.2017, 26.03.2017, 07.04.2017, 07.04.2017, 15.04.2017, 19.04.2017, 21.04.2017, 22.04.2017, 22.04.2017, 23.04.2017, 01.05.2017, 01.05.2017, 07.05.2017, 23.05.2017, 14.02.2018, 03.03.2018, 14.03.2018, 17.03.2018, 17.03.2018, 28.03.2018, 04.04.2018, 09.04.2018, 25.04.2018, 16.05.2018, 17.05.2018, 17.05.2018, 20.05.2018, 22.05.2018, 25.02.2019, 06.03.2019, 08.03.2019, 15.03.2019, 16.03.2019, 07.04.2019, 14.04.2019, 10.05.2019, 25.02.2020, 26.02.2020, 28.02.2020, 05.03.2020, 07.03.2020, 14.03.2020, 14.03.2020, 16.03.2020, 15.04.2020, 16.04.2020, 10.05.2020, 18.05.2020, 06.06.2020","N","Spring","NA","Tropical","Old","","Cat Tien National Park, Vietnam","11.416667","107.416667","P","Passeriformes","140","13.252732243771","27.02540714","16.91211109","36.34155557","19.42944448","23.7802832","30.68056754","6.900284338","1.376604386","0.07337326","27.61544549","17.42051785","41.68993011","24.26941226","23.63803639","32.77514446","9.137108067","1.63689635","0.087246869","","","","","","","","","","","","","","","","","","","",""
"Copsychus saularis","Copsychus saularis","Copsychus saularis","","1","{Hails, 1983 #462}","2","1","N","4","","33.50","BMR","","41.33","close","Malaysia, Kuala Lumpur","3.11666667","101.7","NA","NA","","Winter","NA","Tropical","Old","","Malaysia, Kuala Lumpur","3.11666667","101.7","P","Passeriformes","41","3.6543715880328","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Copsychus saularis","Copsychus saularis","Copsychus saularis","","1","{Hails, 1983 #462}","2","1","D","4","","33.5","BMR","","60.5","close","Malaysia, Kuala Lumpur","3.11666667","101.7","NA","NA","","Winter","NA","Tropical","Old","","Malaysia, Kuala Lumpur","3.11666667","101.7","P","Passeriformes","41","3.6543715880328","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Copsychus saularis","Copsychus saularis","Copsychus saularis","","1","{Bushuev, 2021 #4649}","2","1","N","15","","35.9","BMR","","65.50","flow","Cat Tien National Park, Vietnam","11.41666667","107.41666667","20.05.2011, 13.04.2012, 16.03.2013, 27.03.2013, 28.03.2013, 07.05.2013, 08.05.2013, 23.03.2015, 01.04.2016, 26.03.2017, 21.02.2018, 17.04.2018, 04.03.2019, 08.03.2019, 31.05.2020","20.05.2011, 13.04.2012, 16.03.2013, 27.03.2013, 28.03.2013, 07.05.2013, 08.05.2013, 23.03.2015, 01.04.2016, 26.03.2017, 21.02.2018, 17.04.2018, 04.03.2019, 08.03.2019, 31.05.2020","N","Spring","NA","Tropical","Old","","Cat Tien National Park, Vietnam","11.41666701","107.41666701","P","Passeriformes","140","13.252732243771","26.70233455","19.60388885","35.86732364","16.26343479","23.37167354","30.73407087","7.362397331","1.057911629","0.111513677","27.22312896","18.38083916","39.01782499","20.63698583","23.06193478","32.95115718","9.889222396","1.455829049","0.153457856","","","","","","","","","","","","","","","","","","","",""
"Coragyps atratus","Coragyps atratus","Coragyps atratus","","1","{Enger, 1957 #358}","NA","2","NA","NA","NA","1700.00","BMR","Не указаны условия измерений (день, ночь и прочее). Не ясно сколько времени птицы были в клетках. В статье нет цифр, они все вычислены из графиков.","798.00","flow","Barro Colorado Island","9.158016","-79.847773","NA","NA","N","NA","NA","Tropical","New","","Barro Colorado Island","9.158016","-79.847773","N","Cathartiformes","175","11.453097967213","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Coragyps atratus","Coragyps atratus","Coragyps atratus","","1","{Larochelle, 1982 #3647}","1","2","D","6","NA","2120.00","BMR","Открытые вольеры. Даты и место исследования не понятны.","1165.34","flow","","","","","","","","","","New","","","","","N","Cathartiformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Cornus ruficollis","Corvus ruficollis","Corvus ruficollis","","2","{Gavrilov, 2014 #1688}","NA","NA","N","","","660","BMR","","611.5","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus brachyrhynchos","Corvus brachyrhynchos","Corvus brachyrhynchos","","1","{Wunder, 1976 #3767}","2","2","N","9","","384.80","RMR","Измерения продолжались 1-2 часа с 17 до 24","588.70","flow","","","","1/1/1974","1/30/1974","","Winter","","Sub","New","","Fort Collins, Larimer County, Colorado","40.551689","-105.063927","P","Passeriformes","NA","NA","24","23","25","2","23","25","2","NA","NA","24","23","25","2","23","25","2","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus caurinus","Corvus caurinus","Corvus caurinus","","1","{Irving, 1955 #527}","1","2","D","1","NA","282.00","BMR","Не ясно, когда измеряли, днем или ночью. Скорее всего днем (судя по другим работам). Не понятно, за какое время считали RMR. Животных держали в помещении.","635.96","open","Anchorage, Alaska","","","","","N","Summer","N","Temperate","New","","Seward","60.145363876009","-149.43517353237","P","Passeriformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus caurinus","Corvus caurinus","Corvus caurinus","","1","{Irving, 1955 #527}","1","2","D","1","NA","306.00","BMR","Не ясно, когда измеряли, днем или ночью. Скорее всего днем (судя по другим работам). Не понятно, за какое время считали RMR. Животных держали в помещении.","856.77","open","Anchorage, Alaska","","","","","N","Winter","N","Temperate","New","","Seward","60.145363876009","-149.43517353237","P","Passeriformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax","Corvus corax","Corvus corax","","2","{Kendeigh, 1977 #523}","NA","NA","N","NA","NA","1203.00","BMR","","986.06","NA","","","","","","","","","Temperate","Old","","","","","P","Passeriformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax","Corvus corax","Corvus corax","","1","{Lasiewski, 1967 #412}","NA","NA","NA","NA","NA","866","BMR","Условия измерений не ясны","823.90","flow","","","","","","","NA","","","New","","","","","P","Passeriformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax","Corvus corax","Corvus corax","","2","{Veghte, 1975 #3917}","NA","NA","NA","5","NA","975","BMR","","1486.33","flow","NA","NA","NA","NA","NA","","Summer","","Temperate","New","","NA","NA","NA","P","Passeriformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax","Corvus corax","Corvus corax","","2","{Veghte, 1975 #3917}","NA","NA","NA","5","NA","1069","BMR","","1629.63","flow","NA","NA","NA","NA","NA","","Winter","","Temperate","New","","NA","NA","NA","P","Passeriformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax","Corvus corax","Corvus corax","","1","{Gavrilov, 2014 #1688}","NA","NA","N","7","","1203","BMR","","992","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax","Corvus corax","Corvus corax","","1","{Gavrilov, 2014 #1688}","NA","NA","D","7","","1203","BMR","","1081","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax","Corvus corax","Corvus corax","","1","{Gavrilov, 2014 #1688}","NA","NA","N","7","","1208","BMR","","1080","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax","Corvus corax","Corvus corax","","1","{Gavrilov, 2014 #1688}","NA","NA","D","7","","1208","BMR","","1287.5","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax","Corvus corax","Corvus corax","","2","{Дольник, 1974 #3923}","NA","","N","","","1185","BMR","","1046.5","NA","","","","","","","Winter","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax","Corvus corax","Corvus corax","","1","{Scholander, 1950 #373;Scholander, 1950 #367}","1","2","D","1","NA","850","RMR","Не ясно время измерения, период усреднения и другие условия.","798.61111111111","open","Point Barrow, Alaska","71.383215","-156.472865","12/1/1947","2/29/1948","N","Winter","N","Polar","New","Даты за пределами базы","Point Barrow, Alaska","71.383215","-156.472865","P","Passeriformes","0","71.383215","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax","Corvus corax","Corvus corax","","2","{Гаврилов, 1974 #3935}","NA","","","","","1208.00","SMR","Не указаны условия измерений (продолжительность, время суток, температура, при которой измеряли SMR)","987.1","","","","","","","","Summer","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax","Corvus corax","Corvus corax","","2","{Гаврилов, 1974 #3935}","NA","","","","","1208.00","SMR","Не указаны условия измерений (продолжительность, время суток, температура, при которой измеряли SMR)","1074.82","","","","","","","","Winter","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corax principalis","Corvus corax","Corvus corax","","1","{Schwan, 1978 #3840}","1","2","D","11","both","1097","RMR","RMR  усредняли за 30 мин. Вольеры открытые.","1726","flow","Fairbanks","64.85791","-147.826475","6/1/1973","8/30/1973","N","Summer","N","Temperate","New","","Experimental Musk Oxen Farm in the vicinity of Fairbanks, Alaska","64.87885377329","-147.86645402534","P","Passeriformes","0","64.85791","7.905461949","0.487697357","17.97257586","17.4848785","6.022670471","9.999051478","3.976381007","2.758591701","0.280092551","6.256004784","-7.382998269","16.66995064","24.0529489","3.666300318","8.903525859","5.237225541","3.435652169","0.348837625","","","","","","","","","","","","","","","","","","","",""
"Corvus corax principalis","Corvus corax","Corvus corax","","1","{Schwan, 1978 #3840}","1","2","D","11","both","1174","RMR","RMR  усредняли за 30 мин. Вольеры открытые.","2359.7","flow","Fairbanks","64.85791","-147.826475","1/1/1974","3/30/1974","N","Winter","N","Temperate","New","","Experimental Musk Oxen Farm in the vicinity of Fairbanks, Alaska","64.87885377329","-147.86645402534","P","Passeriformes","0","64.85791","-19.94531318","-37.03678565","2.241938264","39.27872391","-22.5437484","-17.32149366","5.22225474","9.79154682","1.004591507","-20.99125575","-37.97576834","0.023157844","37.99892619","-23.52712489","-17.91722117","5.609903715","9.550338803","0.979844087","","","","","","","","","","","","","","","","","","","",""
"Corvus corone","Corvus corone","Corvus corone","","2","{Kendeigh, 1977 #523}","NA","NA","N","NA","NA","518.00","BMR","","594.12","NA","","","","","","","","","Temperate","Old","","","","","P","Passeriformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corone","Corvus corone","Corvus corone","","1","{Aschoff, 1970 #413}","NA","1","N","NA","NA","515","BMR","Подробности не указаны","699.50","NA","","","","","","NA","NA","NA","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corone","Corvus corone","Corvus corone","","1","{Aschoff, 1970 #413}","NA","1","D","NA","NA","515","BMR","Подробности не указаны","843.50","NA","","","","","","NA","NA","NA","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corone","Corvus corone","Corvus corone","","2","{Daan, 1990 #1493}","2","1","N","5","NA","516.00","BMR","","531.00","flow","Zoological Laboratory of the University of Groningen, Haren","53.177262574122","6.603154878399","NA","NA","N","NA","NA","Temperate","Old","","Haren, The Netherlands","53.178544","6.601173","","","9","53.295295356885","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corone","Corvus corone","Corvus corone","","2","{Гаврилов, 1974 #3935}","NA","","","","","540.00","SMR","Не указаны условия измерений (продолжительность, время суток, температура, при которой измеряли SMR)","594.7","","","","","","","","Summer","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corone","Corvus corone","Corvus corone","","2","{Гаврилов, 1974 #3935}","NA","","","","","540.00","SMR","Не указаны условия измерений (продолжительность, время суток, температура, при которой измеряли SMR)","685.87","","","","","","","","Winter","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corone cornix","Corvus corone","Corvus corone","","1","{Gavrilov, 2014 #1688}","NA","NA","N","11","","518","BMR","","597.5","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corone cornix","Corvus corone","Corvus corone","","1","{Gavrilov, 2014 #1688}","NA","NA","D","11","","518","BMR","","687","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Corvus corone cornix","Corvus corone","Corvus corone","","1","{Gavrilov, 2014 #1688}","NA","NA","N","11","","540","BMR","","689","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
