"species_name","med_c","med_a","Beak_length_Culmen","Beak_length_Nares","Beak_width","Beak_depth","Tarsus_length","Wing_length","Kipps_distance","Hand_wing_index","Tail_length","Mass","forest1","grassland1","human1","wetland1","shrubland1","woodland1","marine1","riverline1","coastal1","rock1","desert1","carnivore1","herbivore1","omnivore1","scavenger1","australian1","palearctic1","indo_malay1","madagascar1","neotropic1","nearctic1","afrotropic1","oceania1","antarctic1","invertivore1","vertivore1","aquatic_predator1","omnivoretn1","granivore1","frugivore1","nectarivore1","herbivore_aquatic1","herbivore_terrestrial1","scavengertn1","insessorial1","terrestrial1","generalist1","aerial1","aquatic1","fTn","fCn","fAn","fGn","ghahSkew","Stg_Sac"
"Dives_dives",0.830851697438952,0.936141304347826,29.8,18.2,7,10,36.4,120.2,16.8,13.6,121.9,91.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.486565705911089,0.0307767464582316,0.124084025403029,0.35857352222765,0.48582995951417,0.690278456277479
"Dromaius_novaehollandiae",0.640400157697615,0.932352941176471,81.5,26.5,32.2,17.7,382.8,124.5,0.1,0.1,430,34093.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.480863591756624,0.0353287536800785,0.117271835132483,0.366535819430815,0.515212981744422,0.694798822374877
"Drymodes_brunneopygia",0.754913954816083,0.877047115142353,16.5,8.8,3.4,3.9,35.5,91.9,12.3,13.6,100.7,33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.449247207382224,0.0466245750364254,0.123360854783876,0.380767362797475,0.510597302504817,0.660029140359398
"Dryocopus_pileatus",0.795096716149348,0.843764669065874,52.1,37.4,14.6,11.9,29.3,228.4,56.4,25.3,167.3,286.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.457985257985258,0.0471744471744472,0.137100737100737,0.357739557739558,0.445878848063555,0.631449631449631
"Dryoscopus_gambensis",0.685688405797101,0.943991640543365,23.5,12.9,6.6,7.2,25.1,90.5,13.5,14.9,75.3,31.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.407587548638132,0.0340466926070039,0.174610894941634,0.38375486381323,0.374564459930314,0.582684824902724
"Eclectus_roratus",0.837331901010583,0.954700854700855,40,32.6,19.4,29.7,21.6,228.2,79.5,34.7,114.6,480.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.470886075949367,0.0379746835443038,0.146329113924051,0.344810126582278,0.404123711340206,0.631392405063291
"Egretta_eulophotes",0.784316217590239,0.934080531340805,80.4,65.8,9.8,13,81.6,250.6,89.5,36.4,86.4,461.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.53245485602733,0.0356271351878965,0.0775988286969253,0.354319180087848,0.640677966101695,0.773548072230356
"Egretta_garzetta",0.787274835027644,0.940285204991087,94.6,68,8.9,11.3,98.8,252.5,82.8,33.1,94.2,312,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.469009272816008,0.0444119082479258,0.129819424109322,0.356759394826745,0.466399197592778,0.651537335285505
"Egretta_sacra",0.785892165388568,0.920181441986312,82.5,67.5,10.1,12.8,67.5,262.6,86.5,32.9,86.4,502,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.453155818540434,0.029585798816568,0.134615384615385,0.382642998027613,0.479504289799809,0.671597633136095
"Emberiza_aureola",0.841379835516296,0.936019417475728,13.2,8.4,4.2,5.9,20.5,75.3,19.4,25.8,55.4,19.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4915,0.0305,0.118,0.36,0.506276150627615,0.703
"Emberiza_chrysophrys",0.840929613075082,0.899003623188406,13.2,8.4,4.8,6.4,18.5,77,16.4,21.6,59,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.508424182358771,0.0317145688800793,0.130327056491576,0.329534192269574,0.433189655172414,0.67591674925669
"Emberiza_cioides",0.825529499275731,0.932388400130336,12.8,7.5,4.5,5.7,18.9,78.3,17.3,22.1,74.1,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.412743699476938,0.0565858297669995,0.10794103661436,0.422729434141702,0.593189964157706,0.67094626723728
"Emberiza_elegans",0.82730607966457,0.907805429864253,12.1,7.5,3.9,4.7,20.3,74.2,12.8,17.7,60.2,16.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.412690839694656,0.0500954198473282,0.114026717557252,0.423187022900763,0.575488454706927,0.67175572519084
"Emberiza_fucata",0.859803921568628,0.920423983546907,13.1,7.8,4.2,5.7,20.5,73.6,14.3,19.5,58,19.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.41139846743295,0.0598659003831418,0.108716475095785,0.420019157088123,0.588768115942029,0.662835249042146
"Emberiza_jankowskii",0.810485001401738,0.942224442224442,11.6,6.7,4.7,5.4,19.3,71.5,16.9,23.9,70.2,22.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.455249153362361,0.0396710208030963,0.127721335268505,0.377358490566038,0.494252873563218,0.665215287856797
"Emberiza_leucocephalos",0.837719298245614,0.897114336045634,15,8.4,4.4,6,19.1,91.6,24.4,26.7,77.8,28.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.52978515625,0.0654296875,0.10595703125,0.298828125,0.476477683956574,0.6572265625
"Emberiza_pusilla",0.818945868945869,0.881652661064426,10.7,6.8,3.7,4.6,18,70.3,17.1,24.5,55.5,14.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.37147102526003,0.0217929668152551,0.173848439821694,0.432887568103021,0.426938775510204,0.608717186726102
"Emberiza_rustica",0.828396239269655,0.901009316770186,12.1,7.7,4,5.4,20.5,78.4,19.8,25.2,62.8,20.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.365758754863813,0.0257782101167315,0.159533073929961,0.448929961089494,0.475619504396483,0.629377431906615
"Emberiza_rutila",0.843956043956044,0.934769417475728,12,7.6,4,5.3,18.9,74.8,21.1,28.4,56.9,17.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.472782258064516,0.0332661290322581,0.129032258064516,0.36491935483871,0.477551020408163,0.675403225806452
"Emberiza_spodocephala",0.827586206896552,0.906759400130406,12.5,7.7,4,5.5,20.1,69.6,13.4,19.4,61.8,18.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.454987834549878,0.0501216545012165,0.13625304136253,0.358637469586375,0.449360865290069,0.627250608272506
"Emberiza_tristrami",0.849125053350406,0.922563087580406,12.2,7.5,4,5.3,19.4,69.6,15.6,22.5,55,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.454852728150652,0.0453887011105746,0.0956059874456784,0.404152583293095,0.617391304347826,0.718010622887494
"Eophona_migratoria",0.815605590062112,0.936616507067944,21.8,15.3,10,12.7,21.1,97.4,32.2,33.1,75.8,46.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.515196078431372,0.0436274509803922,0.169607843137255,0.27156862745098,0.231111111111111,0.573529411764706
"Eopsaltria_australis",0.786777549935445,0.925492610837438,15.9,8,3.9,4.2,21.6,84.7,20,24.4,64.9,20.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.410501193317422,0.0467780429594272,0.086873508353222,0.455847255369928,0.67985927880387,0.732696897374702
"Eopsaltria_georgiana",0.774220202437513,0.897948557742372,15.8,8.4,3.8,4,22.3,77.6,14.7,19.6,65.4,19.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.455029013539652,0.0396518375241779,0.138297872340426,0.367021276595745,0.452631578947368,0.644100580270793
"Epthianura_albifrons",0.806878817100611,0.951308139534884,12.7,7.6,2.4,2.6,19,70.4,16,22.9,42.1,13.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.458675688738521,0.0434992750120831,0.121797970033833,0.376027066215563,0.510679611650485,0.669405509908168
"Eremophila_alpestris",0.832274247491639,0.928247549019608,13.9,9.2,4.2,5,23.5,108.1,41.7,38.6,71.4,33.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.457513202112338,0.0384061449831973,0.085453672587614,0.418626980316851,0.660952380952381,0.752280364858377
"Erpornis_zantholeuca",0.779562594268477,0.890455049944506,15.4,8.4,3.9,4.2,16.7,66.4,11.3,17.1,44,11.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.434052757793765,0.0738609112709832,0.0896882494004796,0.402398081534772,0.635477582846004,0.672901678657074
"Erythrocercus_mccallii",0.864870509607352,0.91523733546071,10.7,5.8,3.1,2.8,14.7,47.3,4.1,8.7,47,7.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.469704314105671,0.0416868637905962,0.139117789626757,0.349491032476975,0.430555555555556,0.638390693165293
"Eudocimus_ruber",0.732645403377111,0.940930232558139,144.9,118.8,11.9,16.6,82.2,260.4,94.3,37.1,87,660.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.527667984189723,0.0301383399209486,0.0894268774703557,0.352766798418972,0.595530726256983,0.760869565217391
"Eudromia_elegans",0.673636178758452,0.943326271186441,29.1,13.8,7.4,7.4,44,215.3,74,34.3,85.8,702.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.524093392945852,0.0556383507203179,0.155489319423746,0.264778936910084,0.260047281323877,0.577744659711873
"Eudyptes_chrysocome",0.853744939271255,0.945220588235294,49.9,26.8,13.4,21.3,25.7,97.9,6.3,6.5,87.4,2327.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.481444332998997,0.0320962888665998,0.135406218655968,0.351053159478435,0.443298969072165,0.664994984954865
"Eudyptes_chrysolophus",0.844748455428067,0.928253968253968,60.8,34.1,16.2,23.9,35.1,116.5,6.7,5.8,103.2,4485.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.409444985394352,0.0686465433300876,0.0983446932814021,0.423563777994158,0.623134328358209,0.66601752677702
"Eudyptula_minor",0.820339908006549,0.943589743589744,47.5,23.6,6.9,13.7,22.1,67.2,3.8,5.6,27,1107.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.475659229208925,0.0197768762677485,0.175963488843813,0.328600405679513,0.30251256281407,0.608519269776876
"Eulacestoma_nigropectus",0.681327748159431,0.952786282914881,15.2,7.3,3.9,8.4,19,69.4,9.2,13.2,51.8,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.422748815165877,0.0488151658767772,0.104739336492891,0.423696682464455,0.603587443946188,0.692890995260663
"Euphagus_cyanocephalus",0.782521121244335,0.925128998968008,22.6,14.4,5.8,7.5,31,126.4,39.1,31.2,100.6,62.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.47663071391885,0.0256805341551104,0.179250128402671,0.318438623523369,0.279669762641899,0.590138674884438
"Eurystomus_gularis",0.767321373337458,0.927700348432056,25.3,15.2,11.3,12.3,17.8,148.6,61.8,42.4,90.6,96.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.468719923002887,0.0572666025024062,0.0861405197305101,0.387872954764196,0.636548223350254,0.713185755534167
"Eurystomus_orientalis",0.793041926851026,0.893557422969188,32,20.1,11.8,13.4,16.8,186.2,68.4,36.9,98,143,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.41117953576504,0.0540028422548555,0.119374703931786,0.415442918048318,0.553587245349867,0.653244907626717
"Falco_amurensis",0.811764705882353,0.932958801498127,17.2,12.2,9,10.2,28.5,234.2,124,52.9,121.5,141.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.464851485148515,0.0485148514851485,0.12970297029703,0.356930693069307,0.466937945066124,0.643564356435644
"Falco_cherrug",0.773355629877369,0.943259557344064,32.8,21.8,14.8,17.9,52.6,378.5,190.5,49.9,204.5,961.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.479862475442043,0.055992141453831,0.119351669941061,0.344793713163065,0.485714285714286,0.649312377210216
"Falco_columbarius",0.808888888888889,0.928519593613933,16.6,11.8,8,10.5,34.3,199.6,98.8,48.9,116.6,188.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.486265060240964,0.04,0.111807228915663,0.361927710843373,0.527975584944049,0.696385542168675
"Falco_naumanni",0.829666344294004,0.925,19.8,13,9.5,11,29.9,229.3,123.4,53.9,132.4,152.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.50310856049737,0.0234337637494022,0.0856049736967958,0.387852702056432,0.638383838383838,0.781922525107604
"Falco_peregrinus",0.787490788504053,0.941698113207547,33,19.3,13.7,15.6,45.3,326.1,167.4,51.1,152.1,760,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.467920887602508,0.044862518089725,0.0959961408586589,0.391220453449108,0.605940594059406,0.718282682103232
"Falco_rusticolus",0.785652173913044,0.953256245227446,36,22,16.3,19.2,56.7,368,174.2,47.5,201.8,1431.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.473097430925836,0.0368395540475036,0.1047018904508,0.38536112457586,0.572700296735905,0.716917111003393
"Falco_sparverius",0.8,0.925642594859241,17.1,11,8.4,10.1,33.7,182.4,77.9,43.7,126.5,114.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.553478712357217,0.0529595015576324,0.180166147455867,0.213395638629283,0.0844327176781003,0.533748701973001
"Falco_subbuteo",0.809616858237548,0.92530657748049,17.9,12.4,10.4,11.8,31.7,260.7,150.2,57.8,129.2,208.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.436286120322122,0.0412126954050213,0.0990052108005685,0.423495973472288,0.621033544877607,0.719564187588821
"Falco_tinnunculus",0.855356476297126,0.943958333333333,20.8,14.1,10.6,11.5,39.1,241,123.2,51,154.5,183.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.473506743737958,0.0351637764932563,0.100674373795761,0.390655105973025,0.590196078431373,0.728323699421965
"Falcunculus_frontatus",0.733816359696641,0.93726318857476,19.7,10.2,5.4,10.5,20.9,89.8,19.5,21.1,78.1,27.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.455469506292352,0.0440464666021297,0.121974830590513,0.378509196515005,0.51257253384913,0.667957405614715
"Ficedula_albicollis",0.852107558139535,0.917048054919908,12.4,6.1,3.8,3.2,16.3,80.6,25.6,31.9,51.6,12.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.458742632612967,0.0230844793713163,0.139980353634578,0.378192534381139,0.459715639810427,0.673870333988212
"Ficedula_zanthopygia",0.799038461538462,0.923076923076923,13.1,7.3,3.8,3.6,14.8,67.9,18,26.3,49.8,12.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.532553407934893,0.0315361139369278,0.142421159715158,0.293489318413021,0.346557759626604,0.652085452695829
"Florisuga_fusca",0.818574836016696,0.898787878787879,25.2,19.1,2.2,2.7,4.2,75.9,48.7,64.8,42,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.412124299541518,0.032603158430973,0.204279164544065,0.350993377483444,0.264220183486239,0.526235354049924
"Florisuga_mellivora",0.815488332752873,0.919871794871795,23.6,16.7,2.6,2.7,5,67.8,43.8,66.1,36.8,7.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.391658676893576,0.0354745925215724,0.14333652924257,0.429530201342282,0.499581589958159,0.642377756471716
"Formicarius_rufipectus",0.731677136874167,0.942207142062521,26.8,13.5,5.7,6.6,36.5,92,11.8,12.7,55.4,74.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.512782694198623,0.0501474926253687,0.121435594886922,0.315634218289086,0.444319460067492,0.656833824975418
"Forpus_passerinus",0.819457467102072,0.955183946488294,15.9,12.6,8.3,12.8,9.8,79.5,31.9,40.1,37.7,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.486090775988287,0.0283064909712055,0.142996583699366,0.342606149341142,0.41105527638191,0.657393850658858
"Francolinus_pintadeanus",0.745286885245902,0.931439699167338,26.9,14.7,8.8,10.2,37.9,149.4,37.4,25,72.4,310,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.460379192999514,0.062226543509966,0.16626154594069,0.31113271754983,0.303462321792261,0.543023821098688
"Fregata_magnificens",0.740280349113991,0.95823131211292,121.9,95.9,25.8,22.5,28.9,642,413,64,439.8,1490.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.437679769894535,0.0752636625119847,0.0824544582933845,0.404602109300096,0.661417322834646,0.684563758389262
"Fringilla_coelebs",0.81382625994695,0.927387431964374,14.7,9.8,5.5,6.7,17.8,85.9,23.7,27.6,65.9,23.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.517372679676345,0.0214183722037125,0.0904331270823417,0.370775821037601,0.607843137254902,0.776297001427892
"Fringilla_montifringilla",0.80302247481271,0.941299392097264,14.4,9.5,5.9,7.4,19,89.3,29,32.5,61.7,23.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.451833740831296,0.0420537897310513,0.118337408312958,0.387775061124694,0.532367149758454,0.67921760391198
"Furnarius_figulus",0.677911079745942,0.943905635648755,18.6,13.9,3.7,4.4,25.6,83.2,14.1,17.4,58,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.497299950908198,0.0618556701030928,0.124693176239568,0.316151202749141,0.434298440979955,0.626902307314678
"Gallicrex_cinerea",0.732617849440279,0.924285714285714,42.8,17.9,5.8,9.5,64.4,185.9,58.1,31.6,73.2,390.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.417838099854581,0.0256907416383907,0.134270479883665,0.422200678623364,0.517421602787456,0.680077556955889
"Gallinago_stenura",0.637218045112782,0.962848297213622,65.7,54.2,5.2,6.9,30.5,126.8,59.3,46.5,44,113,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.409227683049147,0.0346038114343029,0.178535606820461,0.377632898696088,0.357980162308386,0.573721163490471
"Gallinula_chloropus",0.778061224489796,0.94387272918198,32.9,14.6,4.9,9.1,48.1,169.9,54.9,32.3,71.1,339.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.425398358281024,0.061323032351521,0.138097537421535,0.37518107194592,0.461900282220132,0.601158860453887
"Gallirallus_striatus",0.71749226006192,0.941363777570674,37.4,22.4,4.2,7.2,32.9,114.8,28.2,24.2,40.6,116,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.495093228655545,0.0883218842001963,0.12414131501472,0.292443572129539,0.404004711425206,0.575073601570167
"Gallus_gallus",0.809994272623139,0.903995560488346,30.9,15.4,8.9,8.9,68.1,218.2,48.9,22.5,194,751.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.474019607843137,0.0524509803921569,0.176960784313725,0.29656862745098,0.252587991718426,0.541176470588235
"Gallus_sonneratii",0.785890218156228,0.935416666666667,36.4,14.9,9.2,9.1,67.5,218,45.2,21.2,219,840.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.440320962888666,0.0461384152457372,0.184553660982949,0.328986960882648,0.28125,0.538615847542628
"Gallus_varius",0.792513368983957,0.907687758722649,29.2,13.7,8.9,9.4,65.5,202.2,40.6,20.6,186.6,839.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.502453385672228,0.0794896957801766,0.133954857703631,0.284102060843965,0.359154929577465,0.573110893032385
"Garrulax_albogularis",0.790598290598291,0.952777777777778,24.9,15.3,5.9,7.4,41,126,9,7.3,134.3,97.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.462926829268293,0.0439024390243902,0.126829268292683,0.366341463414634,0.485657764589515,0.658536585365854
"Garrulax_canorus",0.837768866204885,0.874166161309885,23.9,13.6,5.2,7,36.4,92.4,6.4,7,104.1,62.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.420646406174626,0.0482392667631452,0.125904486251809,0.40520984081042,0.525885558583106,0.651712493970092
"Garrulax_formosus",0.796621359223301,0.936141304347826,24.1,12.2,5.1,6.4,38.9,101.2,3.8,3.8,115.2,94.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.513435700575816,0.0215930902111324,0.0921305182341651,0.372840690978887,0.603715170278638,0.772552783109405
"Garrulax_perspicillatus",0.807528409090909,0.901282666027332,28.6,18.1,6.3,8.2,41.9,123.6,10.8,8.8,147.1,117.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.432915057915058,0.0386100386100386,0.111969111969112,0.416505791505791,0.576255707762557,0.698841698841699
"Garrulax_poecilorhynchus",0.78150705052879,0.942179144385027,25.9,16,6.3,8,40.5,107.6,4,3.8,120.8,72,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.447204968944099,0.062111801242236,0.119445771619685,0.37123745819398,0.513145082765336,0.636884854276159
"Garrulax_sannio",0.857112794612795,0.88558402084238,23.4,15,5.2,6.6,34.5,96.3,7.8,8.1,118.4,67.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.420894023103968,0.0406830738322451,0.194876946258162,0.343545956805625,0.276119402985075,0.528879959819186
