Spece;OxyCon(mg/kg/h);OnyCon(at20C);Weight;Temp;Salinity;Activity;Applied_stress
Coryphaena_equiselis;4,114;3,200.3;0.09;23.0;36;routine;none_specified
Coryphaena_equiselis;4,239;3,297.6;0.03;23.0;36;routine;none_specified
Coryphaena_equiselis;4,373;3,401.8;0.04;23.0;36;routine;none_specified
Coryphaena_equiselis;4,591;3,571.4;0.02;23.0;36;routine;none_specified
Coryphaena_equiselis;4,750;3,695.1;0.08;23.0;36;routine;none_specified
Coryphaena_equiselis;5,044;3,923.8;0.05;23.0;36;routine;none_specified
Coryphaena_equiselis;5,128;3,989.1;0.03;23.0;36;routine;none_specified
Coryphaena_equiselis;5,145;4,002.4;0.03;23.0;36;routine;none_specified
Coryphaena_equiselis;5,445;4,235.7;0.08;23.0;36;routine;none_specified
Coryphaena_equiselis;5,588;4,347.0;0.05;23.0;36;routine;none_specified
Coryphaena_equiselis;5,879;4,573.4;0.03;23.0;36;routine;none_specified
Coryphaena_equiselis;5,927;4,610.7;0.06;23.0;36;routine;none_specified
Coryphaena_equiselis;6,008;4,673.7;0.03;23.0;36;routine;none_specified
Coryphaena_equiselis;6,346;4,936.6;0.06;23.0;36;routine;none_specified
Coryphaena_equiselis;6,360;4,947.5;0.05;23.0;36;routine;none_specified
Coryphaena_equiselis;6,615;5,145.9;0.03;23.0;36;routine;none_specified
Coryphaena_equiselis;6,683;5,198.8;0.08;23.0;36;routine;none_specified
Coryphaena_equiselis;6,739;5,242.4;0.03;23.0;36;routine;none_specified
Coryphaena_equiselis;6,795;5,285.9;0.06;23.0;36;routine;none_specified
Coryphaena_equiselis;6,837;5,318.6;0.07;23.0;36;routine;none_specified
Coryphaena_equiselis;6,880;5,352.0;0.03;23.0;36;routine;none_specified
Coryphaena_equiselis;7,023;5,463.3;0.14;23.0;36;routine;none_specified
Coryphaena_equiselis;7,046;5,481.2;0.05;23.0;36;routine;none_specified
Coryphaena_equiselis;7,053;5,486.6;0.04;23.0;36;routine;none_specified
Coryphaena_equiselis;7,351;5,718.4;0.09;23.0;36;routine;none_specified
Coryphaena_equiselis;7,523;5,852.2;0.07;23.0;36;routine;none_specified
Coryphaena_equiselis;7,661;5,959.6;0.08;23.0;36;routine;none_specified
Coryphaena_equiselis;7,734;6,016.4;0.03;23.0;36;routine;none_specified
Coryphaena_equiselis;7,862;6,116.0;0.05;23.0;36;routine;none_specified
Coryphaena_equiselis;8,051;6,263.0;0.14;23.0;36;routine;none_specified
Coryphaena_equiselis;8,135;6,328.3;0.20;23.0;36;routine;none_specified
Coryphaena_equiselis;8,425;6,553.9;0.36;23.0;36;routine;none_specified
Coryphaena_equiselis;8,455;6,577.3;0.06;23.0;36;routine;none_specified
Coryphaena_equiselis;8,656;6,733.6;0.09;23.0;36;routine;none_specified
Coryphaena_equiselis;8,783;6,832.4;0.08;23.0;36;routine;none_specified
Coryphaena_equiselis;8,948;6,960.8;0.05;23.0;36;routine;none_specified
Coryphaena_equiselis;9,059;7,047.1;0.24;23.0;36;routine;none_specified
Coryphaena_equiselis;9,183;7,143.6;0.03;23.0;36;routine;none_specified
Coryphaena_equiselis;9,325;7,254.0;0.20;23.0;36;routine;none_specified
Coryphaena_equiselis;9,658;7,513.1;0.36;23.0;36;routine;none_specified
Coryphaena_equiselis;9,699;7,545.0;0.24;23.0;36;routine;none_specified
Coryphaena_equiselis;10,236;7,962.7;0.06;23.0;36;routine;none_specified
Coryphaena_equiselis;10,341;8,044.4;0.36;23.0;36;routine;none_specified
Coryphaena_equiselis;10,407;8,095.7;0.09;23.0;36;routine;none_specified
Coryphaena_equiselis;10,769;8,377.4;0.05;23.0;36;routine;none_specified
Coryphaena_equiselis;10,960;8,525.9;0.06;23.0;36;routine;none_specified
Coryphaena_equiselis;10,981;8,542.3;0.21;23.0;36;routine;none_specified
Coryphaena_equiselis;11,118;8,648.8;0.24;23.0;36;routine;none_specified
Coryphaena_equiselis;11,854;9,221.4;0.36;23.0;36;routine;none_specified
Coryphaena_equiselis;11,930;9,280.5;0.09;23.0;36;routine;none_specified
Coryphaena_equiselis;12,474;9,703.7;0.07;23.0;36;routine;none_specified
Coryphaena_equiselis;12,564;9,773.7;0.06;23.0;36;routine;none_specified
Coryphaena_equiselis;13,202;10,270.0;0.21;23.0;36;routine;none_specified
Coryphaena_equiselis;13,933;10,838.7;0.11;23.0;36;routine;none_specified
Coryphaena_equiselis;14,550;11,318.6;0.36;23.0;36;routine;none_specified
Coryphaena_equiselis;15,578;12,118.3;0.36;23.0;36;routine;none_specified
Coryphaena_equiselis;15,677;12,195.4;0.09;23.0;36;routine;none_specified
Coryphaena_equiselis;17,100;13,302.3;0.11;23.0;36;routine;none_specified
Coryphaena_equiselis;17,677;13,751.2;0.06;23.0;36;routine;none_specified
Coryphaena_equiselis;17,858;13,892.0;0.36;23.0;36;routine;none_specified
Coryphaena_equiselis;19,160;14,904.8;0.29;23.0;36;routine;none_specified
Coryphaena_equiselis;22,797;17,734.1;0.43;23.0;36;routine;none_specified
Coryphaena_equiselis;26,134;20,330.0;0.43;23.0;36;routine;none_specified
Coryphaena_equiselis;26,959;20,971.8;0.29;23.0;36;routine;none_specified
Coryphaenoides_acrolepis;2;10.2;1158.00;5.0;;routine;
Coryphaenoides_acrolepis;2;11.9;1305.00;5.0;;routine;
Coryphaenoides_acrolepis;4;20.5;1800.00;5.0;;routine;
Cottus_gobio;355;423.2;2.90;18.0;0;routine;none_specified
Cubiceps_whiteleggii;650;1,192.4;1.30;13.5;;routine;
Acipenser_ruthenus;35;34.9;258.00;20.0;0;routine;none_specified
Acipenser_ruthenus;70;188.7;287.00;10.0;0;routine;none_specified
Acipenser_ruthenus;82;347.2;304.00;6.5;;routine;none_specified
Acipenser_ruthenus;152;143.2;205.00;20.7;0;routine;none_specified
Cyclothone_microdon;23;;0.78;0.3;;routine;
Cyprinodon_variegatus;170;112.5;2.40;25.0;19;routine;none_specified
Cyprinodon_variegatus;219;144.9;2.40;25.0;19;routine;none_specified
Cyprinodon_variegatus;245;162.1;2.40;25.0;19;routine;none_specified
Cyprinodon_variegatus;275;181.9;1.30;25.0;19;routine;none_specified
Cyprinodon_variegatus;307;203.1;0.60;25.0;19;routine;none_specified
Cyprinodon_variegatus;329;217.7;1.30;25.0;19;routine;none_specified
Cyprinodon_variegatus;370;244.8;2.40;25.0;19;routine;none_specified
Cyprinodon_variegatus;404;267.3;1.30;25.0;19;routine;none_specified
Cyprinodon_variegatus;442;292.4;0.60;25.0;19;routine;none_specified
Cyprinodon_variegatus;568;375.8;0.60;25.0;19;routine;none_specified
Cyprinodon_variegatus;638;422.1;1.30;25.0;19;routine;none_specified
Cyprinodon_variegatus;880;1,389.0;2.14;15.0;;routine;
Cyprinodon_variegatus;1,052;696.0;0.60;25.0;19;routine;none_specified
Cyprinodon_variegatus;1,447;957.4;0.60;25.0;19;routine;none_specified
Cyprinodon_variegatus;1,650;1,283.6;2.00;23.0;0;active;none_specified
Cyprinodon_variegatus;2,200;1,711.4;1.50;23.0;0;active;none_specified
Cyprinodon_variegatus;3,100;2,411.5;2.00;23.0;0;active;none_specified
Cyprinodon_variegatus;3,530;2,746.0;1.50;23.0;0;active;none_specified
Dactylopterus_volitans;3,335;2,594.3;0.02;23.0;36;routine;none_specified
Dactylopterus_volitans;3,775;2,936.6;0.06;23.0;36;routine;none_specified
Dactylopterus_volitans;3,823;2,974.0;0.02;23.0;36;routine;none_specified
Dactylopterus_volitans;4,114;3,200.3;0.02;23.0;36;routine;none_specified
Dactylopterus_volitans;4,328;3,366.8;0.06;23.0;36;routine;none_specified
Dactylopterus_volitans;4,558;3,545.7;0.02;23.0;36;routine;none_specified
Dactylopterus_volitans;4,920;3,827.3;0.04;23.0;36;routine;none_specified
Dactylopterus_volitans;5,891;4,582.7;0.03;23.0;36;routine;none_specified
Dactylopterus_volitans;6,089;4,736.7;0.06;23.0;36;routine;none_specified
Dactylopterus_volitans;6,753;5,253.3;0.03;23.0;36;routine;none_specified
Dactylopterus_volitans;7,474;5,814.1;0.06;23.0;36;routine;none_specified
Dactylopterus_volitans;8,875;6,904.0;0.03;23.0;36;routine;none_specified
Dactylopterus_volitans;11,258;8,757.8;0.06;23.0;36;routine;none_specified
Dactylopterus_volitans;13,934;10,839.5;0.03;23.0;36;routine;none_specified
Dascyllus_aruanus;306;135.7;4.10;30.0;;standard;
Dascyllus_aruanus;1,688;811.2;5.99;29.0;;active;otherstress
Dascyllus_aruanus;1,863;;5.98;32.0;;active;otherstress
Diaphus_theta;153;816.2;2.65;5.0;35;routine;none_specified
Diaphus_theta;297;800.8;2.10;10.0;35;routine;none_specified
Dimidiochromis_compressiceps;93;61.5;11.00;25.0;0;routine;hypoxia
Dimidiochromis_compressiceps;98;64.5;11.00;25.0;0;routine;hypoxia
Dimidiochromis_compressiceps;211;139.3;11.10;25.0;0;routine;hypoxia
Dimidiochromis_compressiceps;217;143.3;5.70;25.0;0;routine;hypoxia
Dorosoma_cepedianum;59;109.7;87.70;13.4;0;routine;none_specified
Dorosoma_cepedianum;88;237.8;28.60;10.0;0;routine;none_specified
Dorosoma_cepedianum;111;204.2;29.10;13.5;0;routine;none_specified
Dorosoma_cepedianum;123;279.3;17.20;11.5;0;routine;none_specified
Dorosoma_cepedianum;126;161.5;14.60;17.2;0;routine;none_specified
Dorosoma_cepedianum;127;250.8;17.50;12.8;0;routine;none_specified
Dorosoma_cepedianum;133;251.8;32.30;13.2;0;routine;none_specified
Dorosoma_cepedianum;152;217.6;27.60;16.0;0;routine;none_specified
Dorosoma_cepedianum;155;326.9;81.50;12.2;0;routine;none_specified
Dorosoma_cepedianum;158;339.6;15.20;12.0;0;routine;none_specified
Dorosoma_cepedianum;171;227.7;27.00;16.8;0;routine;none_specified
Dorosoma_cepedianum;206;276.0;256.90;16.7;0;routine;none_specified
Dorosoma_cepedianum;240;344.1;36.00;16.0;0;routine;none_specified
Dorosoma_cepedianum;245;239.1;11.20;20.3;0;routine;none_specified
Dorosoma_cepedianum;259;443.0;29.90;14.2;0;routine;none_specified
Dorosoma_cepedianum;263;483.2;81.00;13.5;0;routine;none_specified
Dorosoma_cepedianum;267;738.4;5.00;9.8;0;routine;none_specified
Dorosoma_cepedianum;279;431.1;29.90;15.2;0;routine;none_specified
Dorosoma_cepedianum;288;639.9;32.70;11.7;0;routine;none_specified
Dorosoma_cepedianum;303;876.6;5.40;9.4;0;routine;none_specified
Dorosoma_cepedianum;341;288.3;25.00;22.0;0;routine;none_specified
Dorosoma_cepedianum;353;257.3;25.70;23.8;0;routine;none_specified
Dorosoma_cepedianum;370;369.5;15.10;20.0;0;routine;none_specified
Dorosoma_cepedianum;387;279.8;63.30;23.9;0;routine;none_specified
Dorosoma_cepedianum;390;383.6;47.10;20.2;0;routine;none_specified
Dorosoma_cepedianum;397;518.1;36.50;17.0;0;routine;none_specified
Dorosoma_cepedianum;399;1,198.8;5.00;9.1;0;routine;none_specified
Dorosoma_cepedianum;401;282.9;86.00;24.2;0;routine;none_specified
Dorosoma_cepedianum;408;495.0;49.90;17.8;0;routine;none_specified
Dorosoma_cepedianum;437;1,125.0;68.50;10.4;0;routine;none_specified
Dorosoma_cepedianum;552;871.6;53.90;15.0;0;routine;none_specified
Dorosoma_cepedianum;575;943.2;60.00;14.6;0;routine;none_specified
Dorosoma_cepedianum;593;428.6;74.10;23.9;0;routine;none_specified
Dorosoma_cepedianum;594;545.2;33.30;21.0;0;routine;none_specified
Dorosoma_cepedianum;597;539.4;32.00;21.2;0;routine;none_specified
Dorosoma_cepedianum;611;1,133.2;4.60;13.4;0;routine;none_specified
Dorosoma_cepedianum;677;526.6;9.30;23.0;0;active;none_specified
Dorosoma_cepedianum;694;1,339.8;4.60;13.0;0;routine;none_specified
Dorosoma_cepedianum;699;481.5;24.20;24.5;0;routine;none_specified
Dorosoma_cepedianum;709;908.8;13.70;17.2;0;routine;none_specified
Dorosoma_cepedianum;758;589.7;19.00;23.0;0;routine;none_specified
Dorosoma_cepedianum;832;1,464.8;10.00;13.9;0;routine;none_specified
Dorosoma_cepedianum;864;672.1;4.40;23.0;0;active;none_specified
Dorosoma_cepedianum;1,033;1,730.2;3.90;14.4;0;routine;none_specified
Dorosoma_cepedianum;1,170;910.2;9.30;23.0;0;active;none_specified
Dorosoma_cepedianum;1,297;1,034.2;62.00;22.7;0;routine;none_specified
Dorosoma_cepedianum;1,332;2,741.2;1.70;12.4;0;routine;none_specified
Dorosoma_cepedianum;1,745;1,936.7;3.10;18.8;0;routine;none_specified
Dorosoma_cepedianum;1,804;1,916.4;3.30;19.3;0;routine;none_specified
Dorosoma_cepedianum;1,848;3,425.0;1.70;13.4;0;routine;none_specified
Dorosoma_cepedianum;2,020;1,571.4;4.40;23.0;0;active;none_specified
Dorosoma_cepedianum;8,452;11,241.7;0.70;16.8;0;routine;none_specified
Echiichthys_vipera;230;262.2;10.50;18.5;;routine;none_specified
Echiichthys_vipera;286;326.0;10.30;18.5;;routine;none_specified
Eleginus_gracilis;68;;47.00;2.5;;standard;none_specified
Eleginus_gracilis;101;400.8;47.00;7.0;;standard;none_specified
Eleginus_gracilis;140;301.5;47.00;12.0;;standard;none_specified
Encheliophis_homei;86;38.1;7.50;30.0;35;standard;none_specified
Encheliophis_homei;140;62.1;1.20;30.0;35;standard;none_specified
Encheliophis_homei;194;86.0;0.16;30.0;35;standard;none_specified
Encheliophis_homei;224;99.3;0.46;30.0;35;standard;none_specified
Encheliophis_homei;236;104.6;0.23;30.0;35;standard;none_specified
Encheliophis_homei;323;143.2;0.44;30.0;35;standard;none_specified
Acipenser_transmontanus;3;4.3;950.00;15.0;0;standard;hypoxia
Acipenser_transmontanus;9;15.0;950.00;15.0;0;standard;hypoxia
Acipenser_transmontanus;37;57.8;950.00;15.0;0;standard;hypoxia
Acipenser_transmontanus;43;116.7;900.00;10.0;0;standard;none_specified
Acipenser_transmontanus;57;153.4;900.00;10.0;0;active;none_specified
Acipenser_transmontanus;75;200.9;900.00;10.0;0;active;none_specified
Acipenser_transmontanus;76;119.6;950.00;15.0;0;standard;none_specified
Acipenser_transmontanus;78;122.5;900.00;15.0;0;standard;none_specified
Acipenser_transmontanus;108;291.2;900.00;10.0;0;active;none_specified
Acipenser_transmontanus;152;409.8;900.00;10.0;0;active;none_specified
Engraulis_ringens;84;;0.00;0.0;;routine;
Eptatretus_cirrhatus;7;39.3;1128.00;5.0;;routine;
Eptatretus_hexatrema;8;44.4;755.00;5.0;;routine;
Eptatretus_hexatrema;12;61.5;416.00;5.0;;routine;
Eretmodus_cyanostictus;226;149.5;6.40;25.0;0;routine;hypoxia
Eretmodus_cyanostictus;229;151.2;6.40;25.0;0;routine;hypoxia
Eretmodus_cyanostictus;312;206.2;4.90;25.0;0;routine;hypoxia
Eretmodus_cyanostictus;368;243.2;5.60;25.0;0;routine;hypoxia
Erpetoichthys_calabaricus;114;64.5;27.40;27.0;0;standard;none_specified
Esox_lucius;20;104.0;600.00;5.0;0;standard;none_specified
Esox_lucius;21;18.6;35.50;21.3;0;routine;hypoxia
Esox_lucius;40;107.3;600.00;10.0;0;standard;none_specified
Esox_lucius;57;90.3;250.00;15.0;0;routine;none_specified
Esox_lucius;65;102.6;1850.00;15.0;0;routine;none_specified
Esox_lucius;70;110.0;600.00;15.0;0;standard;other
Esox_lucius;70;188.7;265.00;10.0;0;routine;none_specified
Esox_lucius;73;133.9;661.00;13.5;0;routine;none_specified
Esox_lucius;84;448.1;650.00;5.0;0;routine;hypercapnia
Esox_lucius;85;134.6;680.00;15.0;0;routine;none_specified
Esox_lucius;101;160.0;666.00;15.0;;active;otherstress
Esox_lucius;107;107.3;600.00;20.0;0;standard;other
Esox_lucius;119;141.9;280.00;18.0;0;routine;none_specified
Esox_lucius;125;111.9;24.00;21.3;0;routine;hypoxia
Esox_lucius;137;368.9;650.00;10.0;0;routine;hypercapnia
Esox_lucius;137;137.0;130.00;20.0;0;routine;none_specified
Esox_lucius;152;179.6;70.60;18.1;0;routine;none_specified
Esox_lucius;185;291.7;650.00;15.0;0;routine;hypercapnia
Esox_lucius;208;186.3;17.50;21.3;0;routine;hypoxia
Esox_lucius;208;183.2;13.30;21.5;0;routine;hypoxia
Esox_lucius;208;184.7;16.40;21.4;0;routine;hypoxia
Esox_lucius;229;201.7;13.80;21.5;0;routine;hypoxia
Esox_lucius;235;235.2;650.00;20.0;0;routine;hypercapnia
Esox_lucius;250;227.7;17.10;21.1;0;routine;hypoxia
Esox_lucius;270;245.9;14.00;21.1;0;routine;hypoxia
Esox_lucius;270;239.8;14.80;21.4;0;routine;hypoxia
Esox_lucius;291;260.6;14.80;21.3;0;routine;hypoxia
Etheostoma_blennioides;210;261.9;12.35;17.5;0;routine;none_specified
Etheostoma_duryi;41;110.5;1.70;10.0;0;routine;hypoxia
Etheostoma_duryi;92;92.0;2.00;20.0;0;routine;hypoxia
Etheostoma_fusiforme;47;126.7;0.60;10.0;0;routine;hypoxia
Etheostoma_fusiforme;111;111.0;0.24;20.0;0;routine;hypoxia
Etheostoma_squamiceps;36;97.1;1.70;10.0;0;routine;hypoxia
Etheostoma_squamiceps;99;99.0;1.40;20.0;0;routine;hypoxia
Alburnus_alburnus;80;276.7;9.00;8.0;0;routine;none_specified
Alburnus_alburnus;159;307.2;11.00;13.0;0;routine;none_specified
Alburnus_alburnus;192;250.7;13.00;17.0;0;routine;none_specified
Alburnus_alburnus;282;336.2;2.02;18.0;0;routine;none_specified
Exodon_paradoxus;37;37.4;3.85;20.0;0;standard;none_specified
Exodon_paradoxus;86;56.8;4.77;25.0;0;standard;none_specified
Exodon_paradoxus;106;47.0;3.60;30.0;0;standard;none_specified
Exodon_paradoxus;183;;4.96;35.0;0;standard;temperature
Fundulus_heteroclitus;12;66.1;9.00;5.0;30;routine;none_specified
Fundulus_heteroclitus;19;17.1;13.00;21.0;;routine;none_specified
Fundulus_heteroclitus;33;63.9;9.00;13.0;30;routine;none_specified
Fundulus_heteroclitus;58;28.0;9.00;29.0;30;routine;none_specified
Fundulus_heteroclitus;61;56.0;9.00;21.0;30;routine;none_specified
Fundulus_heteroclitus;127;677.5;1.30;5.0;30;routine;none_specified
Fundulus_heteroclitus;193;175.8;13.30;21.1;;routine;none_specified
Fundulus_heteroclitus;220;210.8;5.20;20.5;2;routine;none_specified
Fundulus_heteroclitus;270;258.7;5.20;20.5;15;routine;none_specified
Fundulus_heteroclitus;280;268.3;5.20;20.5;8;routine;none_specified
Fundulus_heteroclitus;397;767.0;1.30;13.0;30;routine;none_specified
Fundulus_heteroclitus;566;272.0;1.30;29.0;30;routine;none_specified
Fundulus_heteroclitus;570;523.5;1.30;21.0;30;routine;none_specified
Fundulus_heteroclitus;815;815.0;10.00;20.0;;routine;none_specified
Fundulus_heteroclitus;1,219;6,502.9;0.20;5.0;30;routine;none_specified
Fundulus_heteroclitus;4,379;8,460.2;0.20;13.0;30;routine;none_specified
Fundulus_heteroclitus;4,899;4,499.3;0.20;21.0;30;routine;none_specified
Fundulus_heteroclitus;5,114;2,457.7;0.20;29.0;30;routine;none_specified
Fundulus_similis;7;4.9;21.00;25.0;19;routine;none_specified
Fundulus_similis;14;9.5;21.00;25.0;19;routine;none_specified
Fundulus_similis;24;16.1;11.50;25.0;19;routine;none_specified
Fundulus_similis;29;18.9;13.40;25.0;19;routine;none_specified
Fundulus_similis;33;21.8;9.50;25.0;19;routine;none_specified
Fundulus_similis;39;25.7;11.50;25.0;19;routine;none_specified
Fundulus_similis;40;26.4;21.00;25.0;19;routine;none_specified
Fundulus_similis;47;31.2;9.50;25.0;19;routine;none_specified
Fundulus_similis;53;35.1;11.50;25.0;19;routine;none_specified
Fundulus_similis;55;36.1;13.40;25.0;19;routine;none_specified
Fundulus_similis;60;39.5;13.40;25.0;19;routine;none_specified
Fundulus_similis;61;40.3;21.00;25.0;19;routine;none_specified
Fundulus_similis;62;40.8;9.50;25.0;19;routine;none_specified
Fundulus_similis;79;52.1;9.50;25.0;19;routine;none_specified
Fundulus_similis;91;60.3;21.00;25.0;19;routine;none_specified
Fundulus_similis;119;78.7;11.50;25.0;19;routine;none_specified
Fundulus_similis;149;98.6;11.50;25.0;19;routine;none_specified
Fundulus_similis;160;105.9;13.40;25.0;19;routine;none_specified
Fundulus_similis;925;719.6;4.00;23.0;0;active;none_specified
Fundulus_similis;1,400;1,089.1;3.00;23.0;0;active;none_specified
Fundulus_similis;1,930;1,501.4;4.00;23.0;0;active;none_specified
Fundulus_similis;2,770;2,154.8;3.00;23.0;0;active;none_specified
Gadus_macrocephalus;63;;180.00;0.0;;routine;
Gadus_morhua;28;;6650.00;3.0;35;routine;none_specified
Gadus_morhua;30;;6000.00;3.0;;routine;none_specified
Gadus_morhua;31;163.9;1000.00;5.0;;routine;
Gadus_morhua;34;181.0;6700.00;5.0;;routine;
Gadus_morhua;34;;3000.00;3.0;;routine;none_specified
Gadus_morhua;36;192.0;2330.00;5.0;35;standard;none_specified
Gadus_morhua;36;;2810.00;3.0;35;routine;none_specified
Gadus_morhua;38;;1040.00;3.0;35;routine;none_specified
Gadus_morhua;39;208.1;1140.00;5.0;35;standard;none_specified
Gadus_morhua;40;;1640.00;3.0;35;routine;none_specified
Gadus_morhua;43;;1000.00;3.0;;routine;none_specified
Gadus_morhua;43;;1450.00;3.0;35;routine;none_specified
Gadus_morhua;44;;1120.00;3.0;35;routine;none_specified
Gadus_morhua;45;102.2;304.00;11.5;33;standard;none_specified
Gadus_morhua;47;100.8;848.00;12.0;35;standard;none_specified
Gadus_morhua;50;;430.00;3.0;35;routine;none_specified
Gadus_morhua;50;;500.00;3.0;;routine;none_specified
Gadus_morhua;50;134.8;7100.00;10.0;35;routine;none_specified
Gadus_morhua;52;112.2;947.00;12.0;35;standard;none_specified
Gadus_morhua;52;112.6;720.00;12.0;35;standard;none_specified
Gadus_morhua;55;148.3;3030.00;10.0;35;standard;none_specified
Gadus_morhua;55;118.4;1000.00;12.0;35;standard;none_specified
Gadus_morhua;56;150.2;6000.00;10.0;;routine;none_specified
Gadus_morhua;56;127.2;382.00;11.5;33;standard;none_specified
Gadus_morhua;58;156.4;1150.00;10.0;35;standard;none_specified
Gadus_morhua;59;92.5;6000.00;15.0;;routine;none_specified
Gadus_morhua;59;126.0;518.00;12.0;35;standard;none_specified
Gadus_morhua;60;161.8;3000.00;10.0;;routine;none_specified
Gadus_morhua;61;96.3;3050.00;15.0;35;routine;none_specified
Gadus_morhua;61;327.8;400.00;5.0;;routine;
Gadus_morhua;62;134.1;268.00;12.0;35;standard;none_specified
Gadus_morhua;63;169.9;1980.00;10.0;35;routine;none_specified
Gadus_morhua;63;99.4;1440.00;15.0;35;standard;none_specified
Gadus_morhua;64;145.3;316.00;11.5;33;standard;none_specified
Gadus_morhua;66;103.7;3000.00;15.0;;routine;none_specified
Gadus_morhua;66;178.0;2960.00;10.0;35;routine;none_specified
Gadus_morhua;66;;152.00;2.0;;standard;
Gadus_morhua;67;180.7;640.00;10.0;35;routine;none_specified
Gadus_morhua;69;185.0;1000.00;10.0;;routine;none_specified
Gadus_morhua;70;149.4;283.00;12.0;35;standard;none_specified
Gadus_morhua;70;110.5;1650.00;15.0;35;routine;none_specified
Gadus_morhua;71;112.1;2200.00;15.0;35;standard;none_specified
Gadus_morhua;72;113.6;1420.00;15.0;35;routine;none_specified
Gadus_morhua;72;194.1;1070.00;10.0;35;routine;none_specified
Gadus_morhua;72;155.6;803.00;12.0;35;standard;none_specified
Gadus_morhua;73;196.8;1000.00;10.0;35;routine;none_specified
Gadus_morhua;74;199.5;320.00;10.0;35;routine;none_specified
Gadus_morhua;74;200.3;500.00;10.0;;routine;none_specified
Gadus_morhua;75;118.4;700.00;15.0;35;standard;none_specified
Gadus_morhua;77;165.9;353.00;12.0;35;standard;none_specified
Gadus_morhua;78;166.6;254.00;12.0;35;standard;none_specified
Gadus_morhua;78;123.1;1580.00;15.0;35;standard;none_specified
Gadus_morhua;78;123.1;460.00;15.0;35;routine;none_specified
Gadus_morhua;79;124.1;1000.00;15.0;;routine;none_specified
Gadus_morhua;81;321.5;59.00;7.0;34;routine;feeding
Gadus_morhua;82;129.4;510.00;15.0;35;standard;none_specified
Gadus_morhua;82;176.7;173.00;12.0;35;standard;none_specified
Gadus_morhua;84;331.0;59.00;7.0;34;routine;feeding
Gadus_morhua;84;132.6;350.00;15.0;35;standard;none_specified
Gadus_morhua;85;182.5;1120.00;12.0;35;standard;none_specified
Gadus_morhua;85;193.0;244.00;11.5;33;standard;none_specified
Gadus_morhua;85;193.0;218.00;11.5;33;standard;none_specified
Gadus_morhua;86;195.3;286.00;11.5;33;standard;none_specified
Gadus_morhua;86;341.7;36.60;7.0;34;routine;feeding
Gadus_morhua;87;185.9;228.00;12.0;35;standard;none_specified
Gadus_morhua;87;344.9;60.85;7.0;34;routine;feeding
Gadus_morhua;88;138.9;490.00;15.0;35;routine;none_specified
Gadus_morhua;89;140.5;1340.00;15.0;35;routine;none_specified
Gadus_morhua;92;144.4;500.00;15.0;;routine;none_specified
Gadus_morhua;92;145.2;430.00;15.0;35;routine;none_specified
Gadus_morhua;93;199.0;72.00;12.0;35;standard;none_specified
Gadus_morhua;93;211.2;440.00;11.5;33;standard;none_specified
Gadus_morhua;96;378.9;61.41;7.0;34;routine;feeding
Gadus_morhua;97;220.2;283.00;11.5;33;standard;none_specified
Gadus_morhua;98;264.8;188.10;10.0;35;standard;none_specified
Gadus_morhua;101;217.1;464.00;12.0;35;standard;none_specified
Gadus_morhua;102;403.9;82.90;7.0;34;routine;feeding
Gadus_morhua;103;407.8;82.90;7.0;34;routine;feeding
Gadus_morhua;106;227.8;518.00;12.0;35;standard;none_specified
Gadus_morhua;107;230.0;215.00;12.0;35;standard;none_specified
Gadus_morhua;110;;47.00;3.0;;standard;none_specified
Gadus_morhua;112;240.7;645.00;12.0;35;standard;none_specified
Gadus_morhua;115;261.1;170.00;11.5;33;standard;none_specified
Gadus_morhua;117;315.5;61.30;10.0;34;routine;feeding
Gadus_morhua;117;251.5;20.40;12.0;35;standard;none_specified
Gadus_morhua;122;262.2;61.10;12.0;35;standard;none_specified
Gadus_morhua;123;263.3;47.00;12.0;;standard;none_specified
Gadus_morhua;123;331.6;42.40;10.0;34;routine;feeding
Gadus_morhua;123;264.4;18.30;12.0;35;standard;none_specified
Gadus_morhua;125;337.0;50.00;10.0;34;routine;feeding
Gadus_morhua;125;268.7;611.00;12.0;35;standard;none_specified
Gadus_morhua;126;270.8;228.00;12.0;35;standard;none_specified
Gadus_morhua;130;205.2;140.00;15.0;35;standard;none_specified
Gadus_morhua;130;350.5;41.20;10.0;34;routine;feeding
Gadus_morhua;131;353.2;61.30;10.0;34;routine;feeding
Gadus_morhua;132;208.4;151.50;15.0;35;standard;none_specified
Gadus_morhua;135;534.5;36.60;7.0;34;routine;feeding
Gadus_morhua;135;534.5;61.41;7.0;34;routine;feeding
Gadus_morhua;137;294.5;18.30;12.0;35;standard;none_specified
Gadus_morhua;139;165.7;56.10;18.0;34;routine;feeding
Gadus_morhua;140;300.9;334.00;12.0;35;standard;none_specified
Gadus_morhua;141;379.1;47.00;10.0;;standard;none_specified
Gadus_morhua;141;222.6;54.30;15.0;34;routine;feeding
Gadus_morhua;143;307.4;61.10;12.0;35;standard;none_specified
Gadus_morhua;144;171.7;56.10;18.0;34;routine;feeding
Gadus_morhua;144;171.7;61.00;18.0;34;routine;feeding
Gadus_morhua;145;311.7;20.40;12.0;35;standard;none_specified
Gadus_morhua;145;228.9;39.40;15.0;34;routine;feeding
Gadus_morhua;146;230.5;39.40;15.0;34;routine;feeding
Gadus_morhua;150;178.8;74.30;18.0;34;routine;feeding
Gadus_morhua;150;178.8;40.60;18.0;34;routine;feeding
